date,revision,ticker,name
2005-04-01,2005-03-22,FAST,Fastenal Company
2005-04-01,2005-03-22,FHCC,First Health Group
2005-04-01,2005-03-22,FISV,Fiserv
2005-04-01,2005-03-22,FLEX,Flextronics
2005-04-01,2005-03-22,GRMN,Garmin
2005-04-01,2005-03-22,GNTX,Gentex
2005-04-01,2005-03-22,GENZ,Genzyme General
2005-04-01,2005-03-22,GILD,Gilead Sciences
2005-04-01,2005-03-22,HSIC,"Henry Schein, Inc."
2005-04-01,2005-03-22,IACI,IAC/InterActiveCorp
2005-04-01,2005-03-22,INTC,Intel Corporation
2005-04-01,2005-03-22,ISIL,Intersil
2005-04-01,2005-03-22,INTU,Intuit Inc.
2005-04-01,2005-03-22,IVGN,Invitrogen
2005-04-01,2005-03-22,JDSU,JDS Uniphase
2005-04-01,2005-03-22,JNPR,Juniper Networks
2005-04-01,2005-03-22,KLAC,KLA-Tencor
2005-04-01,2005-03-22,LRCX,Lam Research Corporation
2005-04-01,2005-03-22,LAMR,Lamar Advertising Company
2005-04-01,2005-03-22,LVLT,Level 3 Communications
2005-04-01,2005-03-22,LNCR,Lincare
2005-04-01,2005-03-22,LLTC,Linear Technology
2005-04-01,2005-03-22,MRVL,Marvell Technology
2005-04-01,2005-03-22,MXIM,Maxim Integrated Products
2005-04-01,2005-03-22,MEDI,MedImmune
2005-04-01,2005-03-22,MERQ,Mercury Interactive
2005-04-01,2005-03-22,MCHP,Microchip Technology Incorporated
2005-04-01,2005-03-22,MSFT,Microsoft
2005-04-01,2005-03-22,MLNM,Millennium Pharmaceuticals
2005-04-01,2005-03-22,MOLX,Molex
2005-04-01,2005-03-22,NTAP,Network Appliance
2005-04-01,2005-03-22,NXTL,Nextel Communications
2005-04-01,2005-03-22,NVLS,Novellus Systems
2005-04-01,2005-03-22,NVDA,NVIDIA Corporation
2005-04-01,2005-03-22,ORCL,Oracle Corporation
2005-04-01,2005-03-22,PCAR,PACCAR
2005-04-01,2005-03-22,PDCO,Patterson Companies
2005-04-01,2005-03-22,PTEN,Patterson-UTI Energy
2005-04-01,2005-03-22,PAYX,Paychex
2005-04-01,2005-03-22,PSFT,PeopleSoft
2005-04-01,2005-03-22,PETM,PETsMART
2005-04-01,2005-03-22,PIXR,Pixar
2005-04-01,2005-03-22,QLGC,QLogic
2005-04-01,2005-03-22,QCOM,Qualcomm
2005-04-01,2005-03-22,RIMM,Research in Motion
2005-04-01,2005-03-22,ROST,Ross Stores
2005-04-01,2005-03-22,RYAAY,Ryanair
2005-04-01,2005-03-22,SNDK,SanDisk
2005-04-01,2005-03-22,SANM,Sanmina-SCI
2005-04-01,2005-03-22,SEBL,Siebel Systems
2005-04-01,2005-03-22,SIAL,Sigma-Aldrich Corporation
2005-04-01,2005-03-22,SSCC,Smurfit-Stone Container Corporation
2005-04-01,2005-03-22,SPLS,Staples (company)
2005-04-01,2005-03-22,SBUX,Starbucks
2005-04-01,2005-03-22,SUNW,Sun Microsystems
2005-04-01,2005-03-22,SYMC,Symantec
2005-04-01,2005-03-22,SNPS,Synopsys
2005-04-01,2005-03-22,TLAB,Tellabs
2005-04-01,2005-03-22,TEVA,"Teva Pharmaceutical Industries, Ltd."
2005-04-01,2005-03-22,VRSN,VeriSign
2005-04-01,2005-03-22,VRTS,Veritas Software
2005-04-01,2005-03-22,WFMI,Whole Foods Market
2005-04-01,2005-03-22,XLNX,Xilinx
2005-04-01,2005-03-22,YHOO,Yahoo!
2005-07-01,2005-05-13,ADBE,Adobe Systems
2005-07-01,2005-05-13,ALTR,Altera
2005-07-01,2005-05-13,AMZN,Amazon.com
2005-07-01,2005-05-13,APCC,American Power Conversion
2005-07-01,2005-05-13,AMGN,Amgen
2005-07-01,2005-05-13,APOL,Apollo Group
2005-07-01,2005-05-13,AAPL,Apple Computer
2005-07-01,2005-05-13,AMAT,Applied Materials
2005-07-01,2005-05-13,ATYT,ATI Technologies
2005-07-01,2005-05-13,BEAS,BEA Systems
2005-07-01,2005-05-13,BBBY,Bed Bath & Beyond
2005-07-01,2005-05-13,BIIB,Biogen
2005-07-01,2005-05-13,BMET,Biomet
2005-07-01,2005-05-13,BRCM,Broadcom
2005-07-01,2005-05-13,CHRW,C.H. Robinson Worldwide
2005-07-01,2005-05-13,CECO,Career Education Corporation
2005-07-01,2005-05-13,CDWC,CDW
2005-07-01,2005-05-13,CEPH,Cephalon
2005-07-01,2005-05-13,CHKP,Check Point Software
2005-07-01,2005-05-13,CHIR,Chiron Corporation
2005-07-01,2005-05-13,CTAS,Cintas
2005-07-01,2005-05-13,CSCO,Cisco Systems
2005-07-01,2005-05-13,CTXS,Citrix Systems
2005-07-01,2005-05-13,CMCSA,Comcast
2005-07-01,2005-05-13,CPWR,Compuware
2005-07-01,2005-05-13,CMVT,Comverse Technology
2005-07-01,2005-05-13,CTSH,Cognizant Technology Solutions
2005-07-01,2005-05-13,COST,Costco
2005-07-01,2005-05-13,DELL,Dell Computer
2005-07-01,2005-05-13,XRAY,DENTSPLY International
2005-07-01,2005-05-13,DLTR,Dollar Tree
2005-07-01,2005-05-13,EBAY,eBay
2005-07-01,2005-05-13,DISH,EchoStar
2005-07-01,2005-05-13,ERTS,Electronic Arts
2005-07-01,2005-05-13,EXPD,Expeditors International
2005-07-01,2005-05-13,ESRX,Express Scripts
2005-07-01,2005-05-13,FAST,Fastenal Company
2005-07-01,2005-05-13,FHCC,First Health Group
2005-07-01,2005-05-13,FISV,Fiserv
2005-07-01,2005-05-13,FLEX,Flextronics
2005-07-01,2005-05-13,GRMN,Garmin
2005-07-01,2005-05-13,GNTX,Gentex
2005-07-01,2005-05-13,GENZ,Genzyme General
2005-07-01,2005-05-13,GILD,Gilead Sciences
2005-07-01,2005-05-13,HSIC,"Henry Schein, Inc."
2005-07-01,2005-05-13,IACI,IAC/InterActiveCorp
2005-07-01,2005-05-13,INTC,Intel Corporation
2005-07-01,2005-05-13,ISIL,Intersil
2005-07-01,2005-05-13,INTU,Intuit Inc.
2005-07-01,2005-05-13,IVGN,Invitrogen
2005-07-01,2005-05-13,JDSU,JDS Uniphase
2005-07-01,2005-05-13,JNPR,Juniper Networks
2005-07-01,2005-05-13,KLAC,KLA-Tencor
2005-07-01,2005-05-13,LRCX,Lam Research Corporation
2005-07-01,2005-05-13,LAMR,Lamar Advertising Company
2005-07-01,2005-05-13,LVLT,Level 3 Communications
2005-07-01,2005-05-13,LNCR,Lincare
2005-07-01,2005-05-13,LLTC,Linear Technology
2005-07-01,2005-05-13,MRVL,Marvell Technology
2005-07-01,2005-05-13,MXIM,Maxim Integrated Products
2005-07-01,2005-05-13,MEDI,MedImmune
2005-07-01,2005-05-13,MERQ,Mercury Interactive
2005-07-01,2005-05-13,MCHP,Microchip Technology Incorporated
2005-07-01,2005-05-13,MSFT,Microsoft
2005-07-01,2005-05-13,MLNM,Millennium Pharmaceuticals
2005-07-01,2005-05-13,MOLX,Molex
2005-07-01,2005-05-13,NTAP,Network Appliance
2005-07-01,2005-05-13,NXTL,Nextel Communications
2005-07-01,2005-05-13,NVLS,Novellus Systems
2005-07-01,2005-05-13,NVDA,NVIDIA Corporation
2005-07-01,2005-05-13,ORCL,Oracle Corporation
2005-07-01,2005-05-13,PCAR,PACCAR
2005-07-01,2005-05-13,PDCO,Patterson Companies
2005-07-01,2005-05-13,PTEN,Patterson-UTI Energy
2005-07-01,2005-05-13,PAYX,Paychex
2005-07-01,2005-05-13,PSFT,PeopleSoft
2005-07-01,2005-05-13,PETM,PETsMART
2005-07-01,2005-05-13,PIXR,Pixar
2005-07-01,2005-05-13,QLGC,QLogic
2005-07-01,2005-05-13,QCOM,Qualcomm
2005-07-01,2005-05-13,RIMM,Research in Motion
2005-07-01,2005-05-13,ROST,Ross Stores
2005-07-01,2005-05-13,RYAAY,Ryanair
2005-07-01,2005-05-13,SNDK,SanDisk
2005-07-01,2005-05-13,SANM,Sanmina-SCI
2005-07-01,2005-05-13,SEBL,Siebel Systems
2005-07-01,2005-05-13,SIAL,Sigma-Aldrich Corporation
2005-07-01,2005-05-13,SSCC,Smurfit-Stone Container Corporation
2005-07-01,2005-05-13,SPLS,Staples (company)
2005-07-01,2005-05-13,SBUX,Starbucks
2005-07-01,2005-05-13,SUNW,Sun Microsystems
2005-07-01,2005-05-13,SYMC,Symantec
2005-07-01,2005-05-13,SNPS,Synopsys
2005-07-01,2005-05-13,TLAB,Tellabs
2005-07-01,2005-05-13,TEVA,"Teva Pharmaceutical Industries, Ltd."
2005-07-01,2005-05-13,VRSN,VeriSign
2005-07-01,2005-05-13,VRTS,Veritas Software
2005-07-01,2005-05-13,WFMI,Whole Foods Market
2005-07-01,2005-05-13,XLNX,Xilinx
2005-07-01,2005-05-13,YHOO,Yahoo!
2006-01-01,2005-12-18,ATVI,Activision
2006-01-01,2005-12-18,ADBE,Adobe Systems
2006-01-01,2005-12-18,ALTR,Altera
2006-01-01,2005-12-18,AMZN,Amazon.com
2006-01-01,2005-12-18,APCC,American Power Conversion
2006-01-01,2005-12-18,AMGN,Amgen
2006-01-01,2005-12-18,APOL,Apollo Group
2006-01-01,2005-12-18,AAPL,Apple Computer
2006-01-01,2005-12-18,AMAT,Applied Materials
2006-01-01,2005-12-18,ATYT,ATI Technologies
2006-01-01,2005-12-18,ADSK,Autodesk
2006-01-01,2005-12-18,BEAS,BEA Systems
2006-01-01,2005-12-18,BBBY,Bed Bath & Beyond
2006-01-01,2005-12-18,BIIB,Biogen
2006-01-01,2005-12-18,BMET,Biomet
2006-01-01,2005-12-18,BRCM,Broadcom
2006-01-01,2005-12-18,CDNS,Cadence Design Systems
2006-01-01,2005-12-18,CHRW,C.H. Robinson Worldwide
2006-01-01,2005-12-18,CDWC,CDW
2006-01-01,2005-12-18,CELG,Celgene Corporation
2006-01-01,2005-12-18,CKFR,Checkfree Corporation
2006-01-01,2005-12-18,CHKP,Check Point
2006-01-01,2005-12-18,CHIR,Chiron Corporation
2006-01-01,2005-12-18,CTAS,Cintas
2006-01-01,2005-12-18,CSCO,Cisco Systems
2006-01-01,2005-12-18,CTXS,Citrix Systems
2006-01-01,2005-12-18,CTSH,Cognizant Technology Solutions
2006-01-01,2005-12-18,CMCSA,Comcast
2006-01-01,2005-12-18,CMVT,Comverse Technology
2006-01-01,2005-12-18,COST,Costco
2006-01-01,2005-12-18,DELL,Dell Computer
2006-01-01,2005-12-18,XRAY,DENTSPLY International
2006-01-01,2005-12-18,DISCA,Discovery Holding
2006-01-01,2005-12-18,EBAY,eBay
2006-01-01,2005-12-18,DISH,EchoStar Communications Corporation
2006-01-01,2005-12-18,ERTS,Electronic Arts
2006-01-01,2005-12-18,EXPE,Expedia
2006-01-01,2005-12-18,EXPD,Expeditors International
2006-01-01,2005-12-18,ESRX,Express Scripts
2006-01-01,2005-12-18,FAST,Fastenal
2006-01-01,2005-12-18,FISV,Fiserv
2006-01-01,2005-12-18,FLEX,Flextronics
2006-01-01,2005-12-18,GRMN,Garmin
2006-01-01,2005-12-18,GENZ,Genzyme General
2006-01-01,2005-12-18,GILD,Gilead Sciences
2006-01-01,2005-12-18,GOOG,Google
2006-01-01,2005-12-18,IACI,IAC/InterActiveCorp
2006-01-01,2005-12-18,INTC,Intel Corporation
2006-01-01,2005-12-18,INTU,"Intuit, Inc."
2006-01-01,2005-12-18,JDSU,JDS Uniphase
2006-01-01,2005-12-18,JNPR,Juniper Networks
2006-01-01,2005-12-18,KLAC,KLA-Tencor
2006-01-01,2005-12-18,LRCX,Lam Research Corporation
2006-01-01,2005-12-18,LAMR,Lamar Advertising Company
2006-01-01,2005-12-18,LBTYA,"Liberty Global, Inc."
2006-01-01,2005-12-18,LNCR,Lincare
2006-01-01,2005-12-18,LLTC,Linear Technology
2006-01-01,2005-12-18,ERICY,Ericsson
2006-01-01,2005-12-18,MRVL,Marvell Technology
2006-01-01,2005-12-18,MXIM,Maxim Integrated Products
2006-01-01,2005-12-18,MCIP,"MCI, Inc."
2006-01-01,2005-12-18,MEDI,MedImmune
2006-01-01,2005-12-18,MERQ,Mercury Interactive
2006-01-01,2005-12-18,MCHP,Microchip Technology Incorporated
2006-01-01,2005-12-18,MSFT,Microsoft
2006-01-01,2005-12-18,MNST,Monster Worldwide
2006-01-01,2005-12-18,NTAP,Network Appliance
2006-01-01,2005-12-18,NIHD,NII Holdings
2006-01-01,2005-12-18,NTLI,NTL
2006-01-01,2005-12-18,NVDA,Nvidia
2006-01-01,2005-12-18,ORCL,Oracle Corporation
2006-01-01,2005-12-18,PCAR,PACCAR
2006-01-01,2005-12-18,PDCO,Patterson Companies
2006-01-01,2005-12-18,PTEN,Patterson-UTI Energy
2006-01-01,2005-12-18,PAYX,Paychex
2006-01-01,2005-12-18,PETM,PETsMART
2006-01-01,2005-12-18,PIXR,Pixar
2006-01-01,2005-12-18,QCOM,Qualcomm
2006-01-01,2005-12-18,RHAT,Red Hat
2006-01-01,2005-12-18,RIMM,Research in Motion
2006-01-01,2005-12-18,ROST,Ross Stores
2006-01-01,2005-12-18,SNDK,SanDisk
2006-01-01,2005-12-18,SHLD,Sears Holdings Corporation
2006-01-01,2005-12-18,SEPR,Sepracor
2006-01-01,2005-12-18,SEBL,Siebel Systems
2006-01-01,2005-12-18,SIAL,Sigma-Aldrich Corporation
2006-01-01,2005-12-18,SIRI,Sirius Satellite Radio
2006-01-01,2005-12-18,SPLS,Staples (company)
2006-01-01,2005-12-18,SBUX,Starbucks
2006-01-01,2005-12-18,SUNW,Sun Microsystems
2006-01-01,2005-12-18,SYMC,Symantec
2006-01-01,2005-12-18,TLAB,Tellabs
2006-01-01,2005-12-18,TEVA,"Teva Pharmaceutical Industries, Ltd."
2006-01-01,2005-12-18,URBN,Urban Outfitters
2006-01-01,2005-12-18,VRSN,VeriSign
2006-01-01,2005-12-18,WFMI,Whole Foods Market
2006-01-01,2005-12-18,WYNN,Wynn Resorts Limited
2006-01-01,2005-12-18,XLNX,Xilinx
2006-01-01,2005-12-18,XMSR,XM Satellite Radio
2006-01-01,2005-12-18,YHOO,Yahoo!
2006-04-01,2006-03-24,ATVI,Activision
2006-04-01,2006-03-24,ADBE,Adobe Systems
2006-04-01,2006-03-24,ALTR,Altera
2006-04-01,2006-03-24,AMZN,Amazon.com
2006-04-01,2006-03-24,APCC,American Power Conversion
2006-04-01,2006-03-24,AMGN,Amgen
2006-04-01,2006-03-24,AMLN,Amylin Pharmaceuticals Inc.
2006-04-01,2006-03-24,APOL,Apollo Group
2006-04-01,2006-03-24,AAPL,Apple Computer
2006-04-01,2006-03-24,AMAT,Applied Materials
2006-04-01,2006-03-24,ATYT,ATI Technologies
2006-04-01,2006-03-24,ADSK,Autodesk
2006-04-01,2006-03-24,BEAS,BEA Systems
2006-04-01,2006-03-24,BBBY,Bed Bath & Beyond
2006-04-01,2006-03-24,BIIB,Biogen
2006-04-01,2006-03-24,BMET,Biomet
2006-04-01,2006-03-24,BRCM,Broadcom
2006-04-01,2006-03-24,CDNS,Cadence Design Systems
2006-04-01,2006-03-24,CHRW,C.H. Robinson Worldwide
2006-04-01,2006-03-24,CDWC,CDW
2006-04-01,2006-03-24,CELG,Celgene Corporation
2006-04-01,2006-03-24,CKFR,Checkfree Corporation
2006-04-01,2006-03-24,CHKP,Check Point
2006-04-01,2006-03-24,CHIR,Chiron Corporation
2006-04-01,2006-03-24,CTAS,Cintas
2006-04-01,2006-03-24,CSCO,Cisco Systems
2006-04-01,2006-03-24,CTXS,Citrix Systems
2006-04-01,2006-03-24,CTSH,Cognizant Technology Solutions
2006-04-01,2006-03-24,CMCSA,Comcast
2006-04-01,2006-03-24,CMVT,Comverse Technology
2006-04-01,2006-03-24,COST,Costco
2006-04-01,2006-03-24,DELL,Dell Computer
2006-04-01,2006-03-24,XRAY,DENTSPLY International
2006-04-01,2006-03-24,DISCA,Discovery Holding
2006-04-01,2006-03-24,EBAY,eBay
2006-04-01,2006-03-24,DISH,EchoStar Communications Corporation
2006-04-01,2006-03-24,ERTS,Electronic Arts
2006-04-01,2006-03-24,EXPE,Expedia
2006-04-01,2006-03-24,EXPD,Expeditors International
2006-04-01,2006-03-24,ESRX,Express Scripts
2006-04-01,2006-03-24,FAST,Fastenal
2006-04-01,2006-03-24,FISV,Fiserv
2006-04-01,2006-03-24,FLEX,Flextronics
2006-04-01,2006-03-24,GRMN,Garmin
2006-04-01,2006-03-24,GENZ,Genzyme General
2006-04-01,2006-03-24,GILD,Gilead Sciences
2006-04-01,2006-03-24,GOOG,Google
2006-04-01,2006-03-24,IACI,IAC/InterActiveCorp
2006-04-01,2006-03-24,INTC,Intel Corporation
2006-04-01,2006-03-24,INTU,"Intuit, Inc."
2006-04-01,2006-03-24,JDSU,JDS Uniphase
2006-04-01,2006-03-24,JNPR,Juniper Networks
2006-04-01,2006-03-24,KLAC,KLA-Tencor
2006-04-01,2006-03-24,LRCX,Lam Research Corporation
2006-04-01,2006-03-24,LAMR,Lamar Advertising Company
2006-04-01,2006-03-24,LBTYA,"Liberty Global, Inc."
2006-04-01,2006-03-24,LNCR,Lincare
2006-04-01,2006-03-24,LLTC,Linear Technology
2006-04-01,2006-03-24,ERICY,Ericsson
2006-04-01,2006-03-24,MRVL,Marvell Technology
2006-04-01,2006-03-24,MXIM,Maxim Integrated Products
2006-04-01,2006-03-24,MEDI,MedImmune
2006-04-01,2006-03-24,MERQ,Mercury Interactive
2006-04-01,2006-03-24,MCHP,Microchip Technology Incorporated
2006-04-01,2006-03-24,MSFT,Microsoft
2006-04-01,2006-03-24,MNST,Monster Worldwide
2006-04-01,2006-03-24,NTAP,Network Appliance
2006-04-01,2006-03-24,NIHD,NII Holdings
2006-04-01,2006-03-24,NTLI,NTL
2006-04-01,2006-03-24,NVDA,Nvidia
2006-04-01,2006-03-24,ORCL,Oracle Corporation
2006-04-01,2006-03-24,PCAR,PACCAR
2006-04-01,2006-03-24,PDCO,Patterson Companies
2006-04-01,2006-03-24,PTEN,Patterson-UTI Energy
2006-04-01,2006-03-24,PAYX,Paychex
2006-04-01,2006-03-24,PETM,PETsMART
2006-04-01,2006-03-24,PIXR,Pixar
2006-04-01,2006-03-24,QCOM,Qualcomm
2006-04-01,2006-03-24,RHAT,Red Hat
2006-04-01,2006-03-24,RIMM,Research in Motion
2006-04-01,2006-03-24,ROST,Ross Stores
2006-04-01,2006-03-24,SNDK,SanDisk
2006-04-01,2006-03-24,SHLD,Sears Holdings Corporation
2006-04-01,2006-03-24,SEPR,Sepracor
2006-04-01,2006-03-24,SEBL,Siebel Systems
2006-04-01,2006-03-24,SIAL,Sigma-Aldrich Corporation
2006-04-01,2006-03-24,SIRI,Sirius Satellite Radio
2006-04-01,2006-03-24,SPLS,Staples (company)
2006-04-01,2006-03-24,SBUX,Starbucks
2006-04-01,2006-03-24,SUNW,Sun Microsystems
2006-04-01,2006-03-24,SYMC,Symantec
2006-04-01,2006-03-24,TLAB,Tellabs
2006-04-01,2006-03-24,TEVA,"Teva Pharmaceutical Industries, Ltd."
2006-04-01,2006-03-24,URBN,Urban Outfitters
2006-04-01,2006-03-24,VRSN,VeriSign
2006-04-01,2006-03-24,WFMI,Whole Foods Market
2006-04-01,2006-03-24,WYNN,Wynn Resorts Limited
2006-04-01,2006-03-24,XLNX,Xilinx
2006-04-01,2006-03-24,XMSR,XM Satellite Radio
2006-04-01,2006-03-24,YHOO,Yahoo!
2006-07-01,2006-06-29,ATVI,Activision
2006-07-01,2006-06-29,ADBE,Adobe Systems
2006-07-01,2006-06-29,ALTR,Altera
2006-07-01,2006-06-29,AMZN,Amazon.com
2006-07-01,2006-06-29,APCC,American Power Conversion
2006-07-01,2006-06-29,AMGN,Amgen
2006-07-01,2006-06-29,AMLN,Amylin Pharmaceuticals Inc.
2006-07-01,2006-06-29,APOL,Apollo Group
2006-07-01,2006-06-29,AAPL,Apple Computer
2006-07-01,2006-06-29,AMAT,Applied Materials
2006-07-01,2006-06-29,ATYT,ATI Technologies
2006-07-01,2006-06-29,ADSK,Autodesk
2006-07-01,2006-06-29,BEAS,BEA Systems
2006-07-01,2006-06-29,BBBY,Bed Bath & Beyond
2006-07-01,2006-06-29,BIIB,Biogen
2006-07-01,2006-06-29,BMET,Biomet
2006-07-01,2006-06-29,BRCM,Broadcom
2006-07-01,2006-06-29,CDNS,Cadence Design Systems
2006-07-01,2006-06-29,CHRW,C.H. Robinson Worldwide
2006-07-01,2006-06-29,CDWC,CDW
2006-07-01,2006-06-29,CELG,Celgene Corporation
2006-07-01,2006-06-29,CKFR,Checkfree Corporation
2006-07-01,2006-06-29,CHKP,Check Point
2006-07-01,2006-06-29,CHIR,Chiron Corporation
2006-07-01,2006-06-29,CTAS,Cintas
2006-07-01,2006-06-29,CSCO,Cisco Systems
2006-07-01,2006-06-29,CTXS,Citrix Systems
2006-07-01,2006-06-29,CTSH,Cognizant Technology Solutions
2006-07-01,2006-06-29,CMCSA,Comcast
2006-07-01,2006-06-29,CMVT,Comverse Technology
2006-07-01,2006-06-29,COST,Costco
2006-07-01,2006-06-29,DELL,Dell Computer
2006-07-01,2006-06-29,XRAY,DENTSPLY International
2006-07-01,2006-06-29,DISCA,Discovery Holding
2006-07-01,2006-06-29,EBAY,eBay
2006-07-01,2006-06-29,DISH,EchoStar Communications Corporation
2006-07-01,2006-06-29,ERTS,Electronic Arts
2006-07-01,2006-06-29,EXPE,Expedia
2006-07-01,2006-06-29,EXPD,Expeditors International
2006-07-01,2006-06-29,ESRX,Express Scripts
2006-07-01,2006-06-29,FAST,Fastenal
2006-07-01,2006-06-29,FISV,Fiserv
2006-07-01,2006-06-29,FLEX,Flextronics
2006-07-01,2006-06-29,GRMN,Garmin
2006-07-01,2006-06-29,GENZ,Genzyme General
2006-07-01,2006-06-29,GILD,Gilead Sciences
2006-07-01,2006-06-29,GOOG,Google
2006-07-01,2006-06-29,IACI,IAC/InterActiveCorp
2006-07-01,2006-06-29,INTC,Intel Corporation
2006-07-01,2006-06-29,INTU,"Intuit, Inc."
2006-07-01,2006-06-29,JDSU,JDS Uniphase
2006-07-01,2006-06-29,JNPR,Juniper Networks
2006-07-01,2006-06-29,KLAC,KLA-Tencor
2006-07-01,2006-06-29,LRCX,Lam Research Corporation
2006-07-01,2006-06-29,LAMR,Lamar Advertising Company
2006-07-01,2006-06-29,LBTYA,"Liberty Global, Inc."
2006-07-01,2006-06-29,LNCR,Lincare
2006-07-01,2006-06-29,LLTC,Linear Technology
2006-07-01,2006-06-29,ERICY,Ericsson
2006-07-01,2006-06-29,MRVL,Marvell Technology
2006-07-01,2006-06-29,MXIM,Maxim Integrated Products
2006-07-01,2006-06-29,MEDI,MedImmune
2006-07-01,2006-06-29,MERQ,Mercury Interactive
2006-07-01,2006-06-29,MCHP,Microchip Technology Incorporated
2006-07-01,2006-06-29,MSFT,Microsoft
2006-07-01,2006-06-29,MNST,Monster Worldwide
2006-07-01,2006-06-29,NTAP,Network Appliance
2006-07-01,2006-06-29,NIHD,NII Holdings
2006-07-01,2006-06-29,NTLI,NTL
2006-07-01,2006-06-29,NVDA,Nvidia
2006-07-01,2006-06-29,ORCL,Oracle Corporation
2006-07-01,2006-06-29,PCAR,PACCAR
2006-07-01,2006-06-29,PDCO,Patterson Companies
2006-07-01,2006-06-29,PTEN,Patterson-UTI Energy
2006-07-01,2006-06-29,PAYX,Paychex
2006-07-01,2006-06-29,PETM,PetSmart
2006-07-01,2006-06-29,PIXR,Pixar
2006-07-01,2006-06-29,QCOM,Qualcomm
2006-07-01,2006-06-29,RHAT,Red Hat
2006-07-01,2006-06-29,RIMM,Research in Motion
2006-07-01,2006-06-29,ROST,Ross Stores
2006-07-01,2006-06-29,SNDK,SanDisk
2006-07-01,2006-06-29,SHLD,Sears Holdings Corporation
2006-07-01,2006-06-29,SEPR,Sepracor
2006-07-01,2006-06-29,SEBL,Siebel Systems
2006-07-01,2006-06-29,SIAL,Sigma-Aldrich Corporation
2006-07-01,2006-06-29,SIRI,Sirius Satellite Radio
2006-07-01,2006-06-29,SPLS,Staples (company)
2006-07-01,2006-06-29,SBUX,Starbucks
2006-07-01,2006-06-29,SUNW,Sun Microsystems
2006-07-01,2006-06-29,SYMC,Symantec
2006-07-01,2006-06-29,TLAB,Tellabs
2006-07-01,2006-06-29,TEVA,"Teva Pharmaceutical Industries, Ltd."
2006-07-01,2006-06-29,URBN,Urban Outfitters
2006-07-01,2006-06-29,VRSN,VeriSign
2006-07-01,2006-06-29,WFMI,Whole Foods Market
2006-07-01,2006-06-29,WYNN,Wynn Resorts Limited
2006-07-01,2006-06-29,XLNX,Xilinx
2006-07-01,2006-06-29,XMSR,XM Satellite Radio
2006-07-01,2006-06-29,YHOO,Yahoo!
2006-10-01,2006-09-07,ATVI,Activision
2006-10-01,2006-09-07,ADBE,Adobe Systems
2006-10-01,2006-09-07,ALTR,Altera
2006-10-01,2006-09-07,AMZN,Amazon.com
2006-10-01,2006-09-07,APCC,American Power Conversion
2006-10-01,2006-09-07,AMGN,Amgen
2006-10-01,2006-09-07,AMLN,Amylin Pharmaceuticals Inc.
2006-10-01,2006-09-07,APOL,Apollo Group
2006-10-01,2006-09-07,AAPL,Apple Computer
2006-10-01,2006-09-07,AMAT,Applied Materials
2006-10-01,2006-09-07,ATYT,ATI Technologies
2006-10-01,2006-09-07,ADSK,Autodesk
2006-10-01,2006-09-07,BEAS,BEA Systems
2006-10-01,2006-09-07,BBBY,Bed Bath & Beyond
2006-10-01,2006-09-07,BIIB,Biogen
2006-10-01,2006-09-07,BMET,Biomet
2006-10-01,2006-09-07,BRCM,Broadcom
2006-10-01,2006-09-07,CDNS,Cadence Design Systems
2006-10-01,2006-09-07,CHRW,C.H. Robinson Worldwide
2006-10-01,2006-09-07,CDWC,CDW
2006-10-01,2006-09-07,CELG,Celgene Corporation
2006-10-01,2006-09-07,CKFR,Checkfree Corporation
2006-10-01,2006-09-07,CHKP,Check Point
2006-10-01,2006-09-07,CHIR,Chiron Corporation
2006-10-01,2006-09-07,CTAS,Cintas
2006-10-01,2006-09-07,CSCO,Cisco Systems
2006-10-01,2006-09-07,CTXS,Citrix Systems
2006-10-01,2006-09-07,CTSH,Cognizant Technology Solutions
2006-10-01,2006-09-07,CMCSA,Comcast
2006-10-01,2006-09-07,CMVT,Comverse Technology
2006-10-01,2006-09-07,COST,Costco
2006-10-01,2006-09-07,DELL,Dell Computer
2006-10-01,2006-09-07,XRAY,DENTSPLY International
2006-10-01,2006-09-07,DISCA,Discovery Holding
2006-10-01,2006-09-07,EBAY,eBay
2006-10-01,2006-09-07,DISH,EchoStar Communications Corporation
2006-10-01,2006-09-07,ERTS,Electronic Arts
2006-10-01,2006-09-07,EXPE,Expedia
2006-10-01,2006-09-07,EXPD,Expeditors International
2006-10-01,2006-09-07,ESRX,Express Scripts
2006-10-01,2006-09-07,FAST,Fastenal
2006-10-01,2006-09-07,FISV,Fiserv
2006-10-01,2006-09-07,FLEX,Flextronics
2006-10-01,2006-09-07,GRMN,Garmin
2006-10-01,2006-09-07,GENZ,Genzyme General
2006-10-01,2006-09-07,GILD,Gilead Sciences
2006-10-01,2006-09-07,GOOG,Google
2006-10-01,2006-09-07,IACI,IAC/InterActiveCorp
2006-10-01,2006-09-07,INTC,Intel Corporation
2006-10-01,2006-09-07,INTU,"Intuit, Inc."
2006-10-01,2006-09-07,JDSU,JDS Uniphase
2006-10-01,2006-09-07,JNPR,Juniper Networks
2006-10-01,2006-09-07,KLAC,KLA-Tencor
2006-10-01,2006-09-07,LRCX,Lam Research Corporation
2006-10-01,2006-09-07,LAMR,Lamar Advertising Company
2006-10-01,2006-09-07,LBTYA,"Liberty Global, Inc."
2006-10-01,2006-09-07,LNCR,Lincare
2006-10-01,2006-09-07,LLTC,Linear Technology
2006-10-01,2006-09-07,ERICY,Ericsson
