model,params,NLL / day,AIC,AICc,BIC,dAICc,dBIC
"SARIMA(1,1,3)(2,0,2)[21]",10,1.6027043780097496,6049.373870072678,6049.4915171315015,6104.7694583656885,69.34831845397548,80.6727514878603
"SARIMA(0,1,5)(1,0,1)[5]",9,1.6033906124697788,6049.955484111308,6050.051689349149,6099.811513575017,69.90849067162253,75.71480669718858
"SARIMA(2,1,1)(2,0,2)[5]",9,1.6046389055143957,6054.651562545157,6054.7477677829975,6104.507592008866,74.60456910547146,80.4108851310375
"SARIMA(0,1,5)(1,0,0)[5]",8,1.6052172828087048,6054.827417926347,6054.90434100327,6099.143888560756,74.761142325744,75.04718168292766
"SARIMA(2,1,1)(2,0,1)[5]",8,1.6052636131415627,6055.001712638559,6055.078635715482,6099.318183272968,74.93543703795604,75.22147639513969
"SARIMA(2,1,1)(1,0,2)[5]",8,1.6053553029011502,6055.346649514127,6055.42357259105,6099.663120148536,75.28037391352427,75.56641327070793
"SARIMA(2,1,1)(1,0,1)[5]",7,1.6061228961366312,6056.234335266006,6056.294132382931,6095.011247071114,76.1509337054049,70.91454019328557
"SARIMA(5,1,0)(2,0,0)[5]",9,1.605470330980804,6057.7793851497845,6057.875590387625,6107.635414613494,77.73239171009936,83.53870773566541
"SARIMA(2,1,1)(1,0,0)[21]",6,1.6072812659370102,6058.592122455032,6058.636946361115,6091.829475430838,78.49374768358939,67.73276855300992
"SARIMA(2,1,1)(0,0,1)[21]",6,1.6073083940816106,6058.694178535019,6058.739002441103,6091.931531510825,78.59580376357644,67.83482463299697
"SARIMA(2,1,1)",5,1.6078630581386042,6058.780824717429,6058.812824717429,6086.478618863934,78.66962603990305,62.38191198610548
"SARIMA(2,1,1)(0,0,1)[63]",6,1.6076441937096295,6059.957456735627,6060.00228064171,6093.194809711433,79.85908196418404,69.09810283360457
"SARIMA(2,1,1)(1,0,0)[63]",6,1.607711382894381,6060.210222448662,6060.255046354745,6093.447575424468,80.11184767721898,69.3508685466395
"SARIMA(0,1,5)(0,0,1)[5]",8,1.6067042268769336,6060.4213015110245,6060.498224587947,6104.737772145433,80.35502591042132,80.64106526760497
"SARIMA(2,1,1)(1,0,1)[21]",7,1.6072489110566246,6060.470403395022,6060.5302005119465,6099.247315200129,80.38700183442052,75.1506083223012
"SARIMA(2,1,1)(0,0,1)[5]",6,1.6077948130427924,6060.524086666985,6060.568910573068,6093.761439642791,80.42571189554201,69.66473276496254
"SARIMA(2,1,1)(1,0,0)[5]",6,1.6078005239146795,6060.545570967024,6060.590394873108,6093.78292394283,80.44719619558145,69.68621706500198
"SARIMA(2,1,1)(2,0,0)[21]",7,1.607268455386304,6060.543929163276,6060.6037262802,6099.320840968383,80.46052760267412,75.2241340905548
"SARIMA(2,1,1)(0,0,2)[21]",7,1.607298149851965,6060.655639743092,6060.715436860017,6099.4325515482,80.57223818249076,75.33584467037144
"SARIMA(4,1,0)(2,0,2)[5]",10,1.605754447298585,6060.848230737277,6060.9658777961,6116.243819030287,80.82267911857434,92.14711215245916
"SARIMA(2,1,1)(0,0,2)[63]",7,1.6073664223687558,6060.91248095126,6060.972278068184,6099.689392756367,80.82907939065808,75.59268587853876
"SARIMA(0,1,2)(2,0,2)[5]",8,1.606864299689068,6061.023495430273,6061.100418507196,6105.339966064682,80.95721982967007,81.24325918685372
"SARIMA(4,1,0)(2,0,1)[5]",9,1.6063335601256403,6061.026853192659,6061.123058430499,6110.882882656368,80.97985975297343,86.78617577853947
"SARIMA(0,1,4)(2,0,2)[5]",10,1.6058401499932873,6061.170644274746,6061.28829133357,6116.566232567757,81.14509265604374,92.46952568992856
"SARIMA(5,1,0)(1,0,0)[5]",8,1.6069347931496176,6061.288691828861,6061.365614905784,6105.60516246327,81.22241622825823,81.50845558544188
"SARIMA(2,1,1)(1,0,1)[63]",7,1.6075391359159654,6061.562229315862,6061.622026432787,6100.3391411209695,81.47882775526068,76.24243424314136
"SARIMA(0,1,4)(2,0,1)[5]",9,1.60648765412398,6061.606554814412,6061.702760052253,6111.4625842781215,81.55956137472731,87.36587740029336
"SARIMA(2,1,1)(2,0,0)[63]",7,1.6075682922896972,6061.671915593841,6061.731712710765,6100.448827398948,81.58851403323933,76.35212052112001
"SARIMA(0,1,2)(2,0,1)[5]",7,1.6075800826943534,6061.7162710961575,6061.776068213082,6100.493182901265,81.63286953555598,76.39647602343666
"SARIMA(4,1,0)(1,0,2)[5]",9,1.6065088695710077,6061.6863673261305,6061.782572563971,6111.54239678984,81.63937388644536,87.4456899120114
"SARIMA(2,1,1)(0,0,2)[5]",7,1.6076455355141768,6061.962504604333,6062.0223017212575,6100.73941640944,81.87910304373145,76.64270953161213
"SARIMA(2,1,1)(2,0,0)[5]",7,1.6076946007255473,6062.147087929508,6062.206885046433,6100.923999734616,82.06368636890693,76.82729285678761
"SARIMA(2,1,1)(1,0,2)[63]",8,1.6072132540555235,6062.33626175688,6062.413184833803,6106.652732391289,82.2699861562769,82.55602551346055
"SARIMA(2,1,0)(2,0,2)[5]",8,1.6072347241463762,6062.417032238667,6062.49395531559,6106.733502873076,82.35075663806401,82.63679599524767
"SARIMA(2,1,1)(2,0,1)[21]",8,1.607243059288226,6062.448389042305,6062.525312119228,6106.764859676714,82.38211344170213,82.66815279888579
"SARIMA(2,1,1)(1,0,2)[21]",8,1.6072436841522275,6062.450739780681,6062.527662857604,6106.76721041509,82.38446418007788,82.67050353726154
"SARIMA(0,1,2)(1,0,2)[5]",7,1.6077953581255318,6062.526137268251,6062.585934385175,6101.303049073358,82.44273570764926,77.20634219552994
"SARIMA(0,1,4)(1,0,2)[5]",9,1.606774613607017,6062.686096389598,6062.782301627439,6112.542125853307,82.63910294991274,88.44541897547879
"SARIMA(2,1,1)(2,0,2)[63]",9,1.606788120738766,6062.736910219238,6062.833115457079,6112.592939682947,82.68991677955273,88.49623280511878
"SARIMA(2,1,1)(2,0,1)[63]",8,1.607344657473615,6062.83060141574,6062.907524492663,6107.147072050148,82.76432581513654,83.0503651723202
"SARIMA(0,1,3)(2,0,2)[5]",9,1.6068141126136175,6062.83469165243,6062.930896890271,6112.690721116139,82.78769821274454,88.59401423831059
"SARIMA(1,1,2)(2,0,2)[5]",9,1.606837167137893,6062.921422772753,6063.017628010594,6112.777452236463,82.87442933306829,88.68074535863434
"SARIMA(2,1,0)(2,0,1)[5]",7,1.607949041762234,6063.104295109524,6063.164092226449,6101.881206914632,83.02089354892269,77.78450003680337
"SARIMA(0,1,3)(2,0,1)[5]",8,1.6075095513607185,6063.450932219022,6063.527855295945,6107.767402853431,83.38465661841929,83.67069597560294
"SARIMA(1,1,2)(2,0,1)[5]",8,1.607540359527626,6063.566832542929,6063.643755619852,6107.883303177337,83.5005569423256,83.78659629950926
"SARIMA(3,1,0)(2,0,2)[5]",9,1.6070070334800588,6063.560459951981,6063.656665189822,6113.41648941569,83.51346651229596,89.31978253786201
"SARIMA(2,1,0)(1,0,2)[5]",7,1.6081504300686835,6063.861917918388,6063.921715035312,6102.638829723495,83.77851635778643,78.54212284566711
"SARIMA(0,1,3)(1,0,2)[5]",8,1.6077059448833848,6064.189764651293,6064.266687728216,6108.506235285702,84.1234890506903,84.40952840787395
"SARIMA(3,1,0)(2,0,1)[5]",8,1.6077215502289162,6064.248471961183,6064.325395038106,6108.564942595592,84.18219636057984,84.46823571776349
"SARIMA(1,1,2)(1,0,2)[5]",8,1.607743756986974,6064.332013784997,6064.40893686192,6108.648484419406,84.26573818439374,84.5517775415774
"SARIMA(2,1,1)(2,0,2)[21]",9,1.6072416890972916,6064.443234384011,6064.539439621852,6114.29926384772,84.39624094432565,90.2025569698917
"SARIMA(4,1,0)(1,0,0)[21]",7,1.6083558668376592,6064.634771043274,6064.694568160198,6103.411682848381,84.55136948267227,79.31497597055295
"SARIMA(4,1,0)(0,0,1)[21]",7,1.608388128312125,6064.756138710214,6064.815935827139,6103.5330505153215,84.67273714961266,79.43634363749334
"SARIMA(3,1,0)(1,0,2)[5]",8,1.6079263563657191,6065.018952647835,6065.095875724758,6109.335423282244,84.9526770472321,85.23871640441575
"SARIMA(1,1,1)(2,0,2)[5]",8,1.607935184047261,6065.052162385797,6065.12908546272,6109.368633020205,84.98588678519354,85.2719261423772
"SARIMA(5,1,0)(1,0,0)[21]",8,1.6079582116214368,6065.138792119846,6065.2157151967685,6109.455262754254,85.07251651924253,85.35855587642618
"SARIMA(5,1,0)(0,0,1)[21]",8,1.6079883279519154,6065.252089755106,6065.329012832029,6109.5685603895145,85.18581415450262,85.47185351168628
"SARIMA(0,1,2)(1,0,0)[21]",5,1.6096416221182606,6065.471782408897,6065.503782408897,6093.169576555401,85.36058373137075,69.07286967757318
"SARIMA(0,1,2)(0,0,1)[21]",5,1.609679619333832,6065.614727933877,6065.646727933877,6093.312522080381,85.5035292563507,69.21581520255313
"SARIMA(1,1,1)(2,0,1)[5]",7,1.6086584119365193,6065.7729457051855,6065.83274282211,6104.549857510293,85.68954414458403,80.45315063246471
"SARIMA(4,1,0)(1,0,1)[5]",8,1.6082136530832074,6066.099762899026,6066.176685975949,6110.416233533435,86.0334872984231,86.31952665560675
"SARIMA(2,1,0)(1,0,0)[21]",5,1.609910935945699,6066.484941027718,6066.516941027719,6094.182735174223,86.37374235019252,70.08602829639494
"SARIMA(4,1,0)(2,0,0)[21]",8,1.608318930888495,6066.49581800252,6066.5727410794425,6110.812288636928,86.42954240191648,86.71558175910013
"SARIMA(4,1,0)",6,1.6094050176648185,6066.581676455047,6066.626500361131,6099.819029430853,86.48330168360462,75.72232255302515
"SARIMA(4,1,0)(1,0,1)[21]",8,1.6083360904727655,6066.560372358545,6066.637295435467,6110.876842992953,86.4940967579414,86.78013611512506
"SARIMA(2,1,0)(0,0,1)[21]",5,1.6099492486409033,6066.629073387078,6066.661073387078,6094.326867533583,86.51787470955242,70.23016065575484
"SARIMA(1,1,1)(1,0,2)[5]",7,1.6088794908675843,6066.604644643852,6066.664441760777,6105.38155644896,86.52124308325074,81.28484957113142
"SARIMA(4,1,0)(0,0,2)[21]",8,1.6083483750383898,6066.606586894422,6066.683509971345,6110.923057528831,86.54031129381929,86.82635065100294
"SARIMA(0,1,3)(1,0,0)[21]",6,1.609424075649016,6066.653372591598,6066.698196497681,6099.890725567404,86.55499782015522,75.79401868957575
"SARIMA(0,1,3)(0,0,1)[21]",6,1.6094625956888589,6066.798284981487,6066.84310888757,6100.035637957293,86.69991021004444,75.93893107946496
"SARIMA(0,1,4)(1,0,0)[21]",7,1.60894653852142,6066.856877917582,6066.916675034507,6105.6337897226895,86.77347635698061,81.53708284486129
"SARIMA(1,1,2)(1,0,0)[21]",6,1.609505903469288,6066.961208851461,6067.006032757545,6100.198561827267,86.86283408001873,76.10185494943926
"SARIMA(5,1,0)",7,1.6089768520106862,6066.9709172642015,6067.030714381126,6105.747829069309,86.8875157036,81.65112219148068
"SARIMA(0,1,4)(0,0,1)[21]",7,1.6089793042195255,6066.980142473856,6067.039939590781,6105.757054278964,86.89674091325469,81.66034740113537
"SARIMA(5,1,0)(2,0,0)[21]",9,1.6079213291322991,6067.0000401957095,6067.09624543355,6116.856069659419,86.95304675602438,92.75936278159044
"SARIMA(1,1,2)(0,0,1)[21]",6,1.6095436921324258,6067.103369802186,6067.148193708269,6100.340722777992,87.00499503074298,76.2440159001635
"SARIMA(5,1,0)(1,0,1)[21]",9,1.607941912124314,6067.077473411669,6067.17367864951,6116.9335028753785,87.03047997198428,92.83679599755033
"SARIMA(5,1,0)(0,0,2)[21]",9,1.607947402125907,6067.098126797662,6067.194332035503,6116.954156261371,87.05113335797705,92.8574493835431
"SARIMA(0,1,2)(2,0,0)[21]",6,1.6095981275650724,6067.308155899802,6067.352979805885,6100.545508875608,87.20978112835928,76.44880199777981
"SARIMA(0,1,2)(1,0,1)[21]",6,1.6096169347251152,6067.378908435883,6067.423732341967,6100.616261411689,87.28053366444055,76.51955453386108
"SARIMA(0,1,2)(0,0,2)[21]",6,1.6096297907356505,6067.427272747517,6067.472096653601,6100.664625723323,87.32889797607459,76.56791884549511
"SARIMA(0,1,2)",4,1.610731199474996,6067.570772424935,6067.592094386556,6089.729007742139,87.44889570902978,65.63230086431122
"SARIMA(4,1,0)(0,0,1)[63]",7,1.609159779314879,6067.659089782575,6067.7188868995,6106.436001587683,87.5756882219739,82.33929470985458
"SARIMA(1,1,0)(2,0,2)[5]",7,1.6091914086050958,6067.778079172371,6067.837876289295,6106.554990977478,87.6946776117693,82.45828409964997
"SARIMA(3,1,0)(1,0,0)[21]",6,1.609732211818176,6067.812580859978,6067.857404766061,6101.049933835784,87.71420608853532,76.95322695795585
"SARIMA(4,1,0)(1,0,0)[63]",7,1.6091967205855684,6067.798062842909,6067.857859959833,6106.574974648016,87.71466128230713,82.47826777018781
"SARIMA(3,1,0)(0,0,1)[21]",6,1.6097680815706332,6067.947522868722,6067.992346774806,6101.1848758445285,87.8491480972798,77.08816896670032
"SARIMA(0,1,2)(1,0,1)[5]",6,1.6097915900746076,6068.0359618606735,6068.080785766757,6101.27331483648,87.93758708923087,77.1766079586514
"SARIMA(5,1,0)(0,0,1)[63]",8,1.608746845819184,6068.105633971771,6068.1825570486935,6112.422104606179,88.03935837116751,88.32539772835116
"SARIMA(2,1,0)(2,0,0)[21]",6,1.609852181384739,6068.263906369389,6068.308730275472,6101.501259345195,88.16553159794603,77.40455246736656
"SARIMA(5,1,0)(1,0,0)[63]",8,1.6087830324957737,6068.2417682491005,6068.318691326023,6112.558238883509,88.17549264849731,88.46153200568097
"SARIMA(2,1,0)(1,0,1)[21]",6,1.6098833489160804,6068.381158622295,6068.425982528378,6101.618511598101,88.28278385085196,77.52180472027248
"SARIMA(2,1,0)(0,0,2)[21]",6,1.6098833889961195,6068.381309403401,6068.426133309485,6101.618662379207,88.2829346319586,77.52195550137913
"SARIMA(4,1,0)(0,0,1)[5]",7,1.6093586087528058,6068.407086128055,6068.46688324498,6107.183997933163,88.32368456745371,83.08729105533439
"SARIMA(4,1,0)(1,0,0)[5]",7,1.6093631447173855,6068.424150426805,6068.483947543729,6107.201062231912,88.34074886620328,83.10435535408396
"SARIMA(0,1,3)(2,0,0)[21]",7,1.6093712487631937,6068.454637847135,6068.51443496406,6107.231549652242,88.37123628653353,83.13484277441421
"SARIMA(2,1,0)",4,1.6109858392047605,6068.528727088309,6068.55004904993,6090.686962405513,88.40685037240382,66.59025552768526
"SARIMA(4,1,0)(2,0,1)[21]",9,1.6083111290379657,6068.466467440826,6068.562672678667,6118.322496904535,88.41947400114077,94.22579002670682
"SARIMA(4,1,0)(1,0,2)[21]",9,1.6083134263376968,6068.475109882415,6068.571315120256,6118.3311393461245,88.42811644273024,94.23443246829628
"SARIMA(0,1,3)(1,0,1)[21]",7,1.609397100206348,6068.551890976281,6068.611688093206,6107.328802781389,88.46848941567987,83.23209590356055
"SARIMA(4,1,0)(2,0,0)[5]",8,1.6088614786535465,6068.5368826946415,6068.613805771564,6112.85335332905,88.47060709403831,88.75664645122197
"SARIMA(1,1,0)(2,0,1)[5]",6,1.6099371481379785,6068.583551295075,6068.628375201159,6101.820904270881,88.48517652363262,77.72419739305315
"SARIMA(0,1,3)(0,0,2)[21]",7,1.609403689703361,6068.576680664044,6068.636477780969,6107.353592469151,88.49327910344255,83.25688559132323
"SARIMA(0,1,2)(0,0,1)[63]",5,1.610480873571512,6068.629046376028,6068.661046376028,6096.326840522533,88.51784769850201,72.23013364470444
"SARIMA(4,1,0)(0,0,2)[5]",8,1.6088748487213411,6068.587180889686,6068.664103966609,6112.903651524095,88.5209052890832,88.80694464626686
"SARIMA(0,1,3)",5,1.610495041092968,6068.682344591746,6068.714344591746,6096.380138738251,88.57114591422032,72.28343186042275
"SARIMA(0,1,5)(1,0,0)[21]",8,1.6089073242794647,6068.709353939346,6068.786277016269,6113.025824573755,88.64307833874318,88.92911769592683
"SARIMA(2,1,0)(1,0,1)[5]",6,1.609980817596039,6068.747835796299,6068.792659702383,6101.985188772105,88.64946102485646,77.88848189427699
"SARIMA(0,1,4)(2,0,0)[21]",8,1.6089109516795457,6068.72300021845,6068.7999232953725,6113.039470852858,88.65672461784652,88.94276397503018
"SARIMA(0,1,2)(1,0,0)[63]",5,1.6105180514727098,6068.768909640334,6068.800909640334,6096.466703786839,88.65771096280787,72.3699969090103
"SARIMA(1,1,2)(2,0,0)[21]",7,1.6094559300663491,6068.773208909606,6068.833006026531,6107.550120714714,88.6898073490047,83.45341383688537
"SARIMA(0,1,4)(1,0,1)[21]",8,1.6089284702368107,6068.788905030882,6068.865828107805,6113.105375665291,88.72262943027908,89.00866878746274
"SARIMA(0,1,5)(0,0,1)[21]",8,1.6089381613825378,6068.825363121107,6068.90228619803,6113.141833755516,88.75908752050418,89.04512687768784
"SARIMA(0,1,3)(1,0,1)[5]",7,1.60947621643407,6068.849526224972,6068.909323341896,6107.626438030079,88.76612466437018,83.52973115225086
"SARIMA(0,1,4)(0,0,2)[21]",8,1.608940887830276,6068.8356200174985,6068.912543094421,6113.152090651907,88.76934441689536,89.05538377407902
"SARIMA(1,1,2)(1,0,1)[21]",7,1.609480543012274,6068.865802812175,6068.9255999291,6107.642714617283,88.7824012515739,83.54600773945458
"SARIMA(1,1,2)(0,0,2)[21]",7,1.6094872568602017,6068.891060308079,6068.950857425003,6107.667972113186,88.80765874747703,83.57126523535771
"SARIMA(0,1,4)",6,1.6100279294024864,6068.925070412154,6068.9698943182375,6102.16242338796,88.82669564071148,78.065716510132
"SARIMA(1,1,2)",5,1.6105827295870014,6069.0122287063,6069.0442287063,6096.710022852804,88.90103002877368,72.6133159749761
"SARIMA(0,1,2)(0,0,1)[5]",5,1.6105907909622748,6069.042555600077,6069.0745556000775,6096.740349746582,88.93135692255146,72.64364286875389
"SARIMA(5,1,0)(2,0,1)[21]",10,1.6079155708061554,6068.978377372757,6069.09602443158,6124.373965665767,88.95282575405417,100.277258787939
"SARIMA(5,1,0)(1,0,2)[21]",10,1.6079171782404724,6068.9844245406575,6069.102071599481,6124.380012833668,88.95887292195494,100.28330595583977
"SARIMA(0,1,2)(1,0,0)[5]",5,1.610602213892364,6069.085528663074,6069.117528663074,6096.783322809579,88.97432998554814,72.68661593175057
"SARIMA(0,1,2)(2,0,0)[5]",6,1.6101160652144626,6069.256637336808,6069.301461242892,6102.493990312614,89.15826256536548,78.397283434786
"SARIMA(1,1,2)(1,0,1)[5]",7,1.609582975161641,6069.251152558094,6069.3109496750185,6108.028064363201,89.16775099749248,83.93135748537316
"SARIMA(0,1,2)(2,0,1)[21]",7,1.6095880015456132,6069.270061814597,6069.329858931522,6108.046973619705,89.1866602539958,83.95026674187648
"SARIMA(0,1,2)(1,0,2)[21]",7,1.6095880923378203,6069.27040337488,6069.330200491804,6108.047315179987,89.18700181427812,83.9506083021588
"SARIMA(4,1,0)(0,0,2)[63]",8,1.6090539384845022,6069.260916578697,6069.33783965562,6113.577387213106,89.19464097809396,89.48068033527761
"SARIMA(0,1,4)(2,0,0)[5]",8,1.6090777591171044,6069.350529798547,6069.4274528754695,6113.667000432955,89.28425419794348,89.57029355512714
"SARIMA(0,1,2)(0,0,2)[5]",6,1.6101623999093997,6069.430948459161,6069.475772365245,6102.668301434967,89.33257368771865,78.57159455713918
"SARIMA(4,1,0)(1,0,1)[63]",8,1.6091018075965802,6069.441000178334,6069.517923255257,6113.757470812743,89.37472457773129,89.66076393491494
"SARIMA(1,1,0)(1,0,2)[5]",6,1.6102007448185416,6069.575202007353,6069.620025913437,6102.812554983159,89.4768272359106,78.71584810533113
"SARIMA(2,1,0)(0,0,1)[63]",5,1.610740920545319,6069.607343091489,6069.6393430914895,6097.305137237994,89.49614441396352,73.20843036016595
"SARIMA(3,1,0)(2,0,0)[21]",7,1.6096853343032835,6069.636227648953,6069.696024765877,6108.41313945406,89.55282608835114,84.31643257623182
"SARIMA(0,1,4)(0,0,1)[5]",7,1.6096886557098968,6069.648722780632,6069.7085198975565,6108.425634585739,89.56532122003046,84.32892770791113
"SARIMA(4,1,0)(2,0,0)[63]",8,1.609168987423678,6069.693730687877,6069.7706537648,6114.010201322286,89.62745508727403,89.91349444445768
"SARIMA(2,1,0)(1,0,0)[63]",5,1.6107777705503086,6069.745972810261,6069.777972810261,6097.443766956766,89.6347741327354,73.34706007893783
"SARIMA(3,1,0)(1,0,1)[21]",7,1.609709314256107,6069.726440231474,6069.786237348399,6108.503352036581,89.64303867087256,84.40664515875324
"SARIMA(5,1,0)(0,0,2)[63]",9,1.6086390631008554,6069.700155385418,6069.796360623259,6119.556184849127,89.65316194573279,95.45947797129884
"SARIMA(3,1,0)(0,0,2)[21]",7,1.6097143143975907,6069.745250763736,6069.805047880661,6108.522162568844,89.6618492031348,84.42545569101549
"SARIMA(0,1,3)(0,0,1)[63]",6,1.610252366145872,6069.76940144077,6069.814225346853,6103.006754416576,89.67102666932715,78.91004753874768
"SARIMA(0,1,4)(1,0,0)[5]",7,1.6097204432257644,6069.768307415326,6069.82810453225,6108.545219220433,89.6849058547241,84.44851234260477
"SARIMA(3,1,0)",5,1.6108003461371891,6069.830902168105,6069.862902168105,6097.52869631461,89.71970349057938,73.4319894367818
"SARIMA(0,1,4)(0,0,2)[5]",8,1.6092057687374737,6069.832101990376,6069.909025067299,6114.148572624785,89.76582638977288,90.05186574695654
"SARIMA(0,1,3)(1,0,0)[63]",6,1.6102904034631829,6069.9124978284935,6069.957321734577,6103.1498508043,89.81412305705089,79.05314392647142
"SARIMA(5,1,0)(1,0,1)[63]",9,1.60868781225458,6069.88354970173,6069.979754939571,6119.739579165439,89.83655626204472,95.64287228761076
"SARIMA(1,1,1)(1,0,0)[21]",5,1.6108418193739464,6069.986924484787,6070.018924484787,6097.684718631292,89.875725807261,73.58801175346343
"SARIMA(3,1,0)(1,0,1)[5]",7,1.6097758952912011,6069.976918085498,6070.036715202423,6108.753829890606,89.89351652489677,84.65712301277745
"SARIMA(0,1,4)(0,0,1)[63]",7,1.60978021988925,6069.993187223359,6070.052984340284,6108.770099028467,89.90978566275771,84.67339215063839
"SARIMA(0,1,4)(1,0,1)[5]",8,1.609260105097995,6070.036515378659,6070.113438455582,6114.352986013068,89.97023977805566,90.25627913523932
"SARIMA(1,1,2)(0,0,1)[63]",6,1.6103373523341271,6070.0891194809865,6070.13394338707,6103.3264724567925,89.99074470954383,79.22976557896436
"SARIMA(1,1,1)(0,0,1)[21]",5,1.6108766613708878,6070.11800007728,6070.15000007728,6097.815794223785,90.0068013997543,73.71908734595672
"SARIMA(0,1,4)(1,0,0)[63]",7,1.6098169263341089,6070.131276868918,6070.191073985842,6108.908188674025,90.04787530831618,84.81148179619686
"SARIMA(5,1,0)(2,0,0)[63]",9,1.6087555701755654,6070.138455000477,6070.234660238318,6119.994484464186,90.09146156079169,95.89777758635772
"SARIMA(0,1,2)(0,0,2)[63]",6,1.6103644133358823,6070.19092296959,6070.235746875674,6103.428275945396,90.0925481981476,79.33156906756813
"SARIMA(2,1,0)(0,0,1)[5]",5,1.6108995595919413,6070.204143184883,6070.236143184883,6097.901937331388,90.09294450735706,73.80523045355949
"SARIMA(2,1,0)(1,0,0)[5]",5,1.6109072466241778,6070.233061800157,6070.265061800157,6097.930855946662,90.12186312263113,73.83414906883354
"SARIMA(1,1,2)(1,0,0)[63]",6,1.6103741823192068,6070.227673884856,6070.272497790939,6103.465026860662,90.12929911341324,79.36831998283378
"SARIMA(2,1,0)(2,0,1)[21]",7,1.6098425405309804,6070.227637477548,6070.287434594473,6109.004549282656,90.14423591694684,84.90784240482753
"SARIMA(2,1,0)(1,0,2)[21]",7,1.6098428039689596,6070.228628531226,6070.28842564815,6109.005540336333,90.1452269706242,84.90883345850489
"SARIMA(0,1,3)(0,0,1)[5]",6,1.6104202480614087,6070.40097320702,6070.445797113103,6103.638326182826,90.30259843557724,79.54161930499777
"SARIMA(0,1,2)(1,0,1)[63]",6,1.610423335276605,6070.412587310589,6070.457411216672,6103.649940286395,90.31421253914596,79.55323340856648
"SARIMA(0,1,3)(1,0,0)[5]",6,1.610427143768421,6070.4269148568,6070.471738762883,6103.664267832606,90.32854008535742,79.56756095477795
"SARIMA(0,1,3)(2,0,1)[21]",8,1.6093610349721967,6070.416213565404,6070.493136642327,6114.732684199813,90.34993796480104,90.63597732198468
"SARIMA(0,1,3)(1,0,2)[21]",8,1.6093617334188763,6070.418841121813,6070.495764198736,6114.735311756222,90.35256552120973,90.63860487839338
"SARIMA(4,1,0)(2,0,2)[21]",10,1.6083071202883792,6070.451386524883,6070.569033583706,6125.846974817893,90.42583490618016,101.750267940065
"SARIMA(2,1,0)(2,0,0)[5]",6,1.6104611791174106,6070.554955839699,6070.599779745782,6103.792308815505,90.45658106825611,79.69560193767666
"SARIMA(0,1,2)(2,0,0)[63]",6,1.6104843316488666,6070.642055663036,6070.68687956912,6103.8794086388425,90.5436808915938,79.78270176101432
"SARIMA(0,1,5)(2,0,0)[21]",9,1.6088773321862135,6070.596523684535,6070.692728922376,6120.452553148244,90.54953024484983,96.3558462704159
"SARIMA(1,1,2)(0,0,1)[5]",6,1.6104892017307717,6070.6603769111625,6070.705200817246,6103.897729886969,90.56200213971988,79.80102300914041
"SARIMA(2,1,0)(0,0,2)[5]",6,1.6104901095682074,6070.663792195596,6070.70861610168,6103.901145171402,90.56541742415357,79.8044382935741
"SARIMA(1,1,2)(1,0,0)[5]",6,1.6104973920623902,6070.691188938712,6070.736012844795,6103.928541914518,90.59281416726937,79.83183503668988
"SARIMA(0,1,5)(1,0,1)[21]",9,1.6088922409872808,6070.65261059415,6070.748815831991,6120.508640057859,90.60561715446512,96.41193318003116
"SARIMA(0,1,4)(2,0,1)[21]",9,1.608904020046685,6070.6969234156295,6070.79312865347,6120.552952879339,90.64992997594436,96.4562460015104
"SARIMA(0,1,5)(0,0,2)[21]",9,1.6089054499831064,6070.702302836447,6070.798508074287,6120.558332300156,90.65530939676135,96.46162542232742
"SARIMA(0,1,4)(1,0,2)[21]",9,1.6089065182408315,6070.7063216220085,6070.802526859849,6120.562351085718,90.6593281823234,96.46564420788944
"SARIMA(1,1,2)(2,0,1)[21]",8,1.609446350184747,6070.737169395017,6070.81409247194,6115.053640029426,90.67089379441404,90.9569331515977
"SARIMA(1,1,2)(1,0,2)[21]",8,1.609446695341943,6070.73846787639,6070.815390953313,6115.054938510799,90.67219227578698,90.95823163297064
"SARIMA(0,1,3)(2,0,0)[5]",7,1.609986177606116,6070.7680001542085,6070.827797271133,6109.544911959316,90.684598593607,85.44820508148769
"SARIMA(0,1,5)",7,1.6099889976149535,6070.778609027455,6070.838406144379,6109.555520832562,90.6952074668534,85.45881395473407
"SARIMA(0,1,3)(0,0,2)[5]",7,1.6100130558461678,6070.869116093283,6070.928913210208,6109.646027898391,90.7857145326816,85.54932102056227
"SARIMA(3,1,0)(0,0,1)[63]",6,1.610557476924234,6070.917228188968,6070.962052095051,6104.154581164774,90.81885341752512,80.05787428694566
"SARIMA(4,1,0)(1,0,2)[63]",9,1.6089606123295064,6070.909823583603,6071.006028821444,6120.765853047312,90.86283014391756,96.6691461694836
"SARIMA(1,1,2)(2,0,0)[5]",7,1.610042361774762,6070.979364996655,6071.03916211358,6109.756276801762,90.89596343605352,85.65956992393421
"SARIMA(3,1,0)(1,0,0)[63]",6,1.6105933274900035,6071.052098017393,6071.096921923477,6104.289450993199,90.95372324595064,80.19274411537117
"SARIMA(5,1,0)(2,0,2)[21]",11,1.6079140315189833,6070.972586574415,6071.113838580835,6131.907733696727,90.97063990330936,107.81102681889844
"SARIMA(1,1,2)(0,0,2)[5]",7,1.6100760866654422,6071.106238035393,6071.166035152318,6109.883149840501,91.0228364747918,85.78644296267248
